Codigo,Descripcion,Costo,Precio2,,
102029,CABLE PLUG 3.5mm ST. A JACK 3.5mm ST. 6Ft.,5.5,8.25,,
102030,ADAPT. PLUG 1/4 ST. A 2 JACK RCA,2.04,4,,
102031,AIRE COMPRIMIDO 10 ONZ.    «MAXELL»,45,59.4,,
102032,GL. ACEITE ECHO POWER BREND,170,220,,
102033,OL-232-OM   ACEITE 2 TIEMPOS 3.2ONZ.,12.75,16.85,,
102034,OL-216-OM   ACEITE 2 TIEMPOS 16 ONZ.,55.25,72.95,,
102035,LT.  ACEITE 2 TIEMPOS    «ECHO»,55.22,72.95,,
102036,LT. ACEITE LUB. 10W-30    «HAVOLINE»,46.3,61.25,,
102037,POMO GRASA BASE DE LITHIO 10 ONZ.,109,143.85,,
102038,POMO GRASA DIELECTRICA 8 ONZ.    «INTELLI»,51.7,68.5,,
102039,12783   GRASA DE LITIO P/CHASIS 450GRS.,19.57,25.85,,
102040,LIMPIADOR DE CONTACTOS NO INFLAMABLE 20 ONZ.     «SABO,41.45,65,,
102041,ESPUMA DE POLIURETANO 750ML.     «FISCHER»,97.5,128.75,,
103001,ACCESORIO DE ENTRADA DE    1/2,12.95,17.25,,
103002,ACCESORIO DE ENTRADA DE    3/4,9.5,12.55,,
103003,ACCESORIO DE ENTRADA DE    1,11.16,15.45,,
103004,ACCESORIO DE ENTRADA DE 1 1/4,11.97,15.95,,
103005,ACCESORIO DE ENTRADA DE 1 1/2,21.5,29.75,,
103006,ACCESORIO DE ENTRADA DE 2,36.18,47.75,,
103007,ACCESORIO DE ENTRADA DE 3,187.54,247.55,,
103008,ACCESORIO DE ENTRADA DE  4,246.65,325.6,,
103009,ACCESORIO DE ENTRADA 1 1/4  (MX),15.02,0.06,,
103010,ACCESORIO DE ENTRADA DE 2 1/2,162.36,214.25,,
103011,ACCESORIO DE ENTRADA DE 1 1/4 C/ABRAZ.,12,15.95,,
104001,FILTRO DE VIDRIO DE 14&15PLG.  GROUNDED,13.71,30,,
104002,AVS500   BOCINAS DE 5 PZS. <ALTEC LANSING>,309.68,450,,
104003,AVS300   BOCINAS DE 3 PZS. <ALTEC LANSING>,229.6,345,,
104004,NPC-1203 NEWLINK CORD 3 PIES. AZUL CAT. 5E <QUEST>,33.95,44.85,,
104005,2.0   JGO. BOCINAS MAX VIBE     <MAXELL>,135,178.25,,
104006,CPQ04MAK   KIT DE ACCESORIOS P/NOTEBOOK    <Compac>,299.95,395,,
104007,FPS-2.1  JGO. BOCINAS 12W. SUBWOOFER     <MAXELL>,245,325.85,,
104008,SWITCH DE 24 PUERTOS 10/100 MBPS NEXXT SOLUTIONS,456.27,668.97,,
104009,TAD-W307F   WOOFER 1200 WATTS 12 PLG.    «AUDIODRIF»,255.75,353.95,,
104010,MAX-VIBE BOCINAS 2.0 ACABADO NEGRO     «MAXELL»,150,195,,
104011,DES-1008A SWITCH 8 PUERTOS 10/100 MBPS DLINK,92.84,121,,
104012,"TS-AR12 WOOFER DE 12""     AUDIOPIPE",348.75,485,,
104013,BARRA DE TIERRA/NEUTRO   «SQUAR-D»,36.15,47,,
104014,"TS-PR12BL    WOOFER 750W. AZUL DE 12""   «AUDIOPIPE»",504.06,705.7,,
104015,AW110NXT17   DADO CAT5E - RJ-45 BLANCO     «NEXXT»,15.74,21.25,,
104016,FPS-USB   BOCINA P/COMPUTADORA    «MAXELL»,170,224.45,,
104017,CABLE PATCH CORD 3FT. ROJO    «LINET»,9,11.9,,
104018,CABLE PATCH CORD 3FT. AZUL    «LINET»,9,11.9,,
104019,CABLE PATCH CORD 7FT. ROJO    «LINET»,9,11.9,,
104020,CABLE PATCH CORD 7FT. AZUL    «LINET»,17.89,23.65,,
104021,CABLE PATCH CORD 3FT. GRIS    «LINET»,9,11.9,,
104022,CABLE PATCH CORD 7FT. GRIS    «LINET»,17,22.45,,
104023,CABLE PATCH CORD 7FT. NEGRO    «LINET»,17,22.45,,
104024,CABLE PATCH CORD 15FT.     «GIO»,9.7,12.8,,
104025,CABLE PATCH CORD 25FT.    «GIO»,13.8,18.25,,
104026,BOTE ESPUMA LIMPIADORA C/SILICON    «SABO»,31.9,42,,
104027,BOTE AIRE COMPRIMIDO   «SABO»,41.1,54.25,,
104028,500-900   ADAPTADOR UNIDIRECCIONAL DVI A VGA »STEREM»,25,33.75,,
109001,AISLADOR TIPO MANGO  PEQ. C/TORNILLO  CAPITAL,6.416,8.5,,
109002,AISLADOR CARRIZO 5 1/2 S296 30*42,0.72,1.25,,
109003,AISLADOR CARRETE 53-2 3-1/8X3,5.78,7.75,,
109004,AISLADOR SUSPENSION PORC. 52-4 34KV   AB-CHANCE,99.85,131.8,,
109005,AISLADOR DE SUSPENSION POLIMERO P/13.2 KV PDI-25,79.99,105.75,,
109006,AISLADOR SUSPENSION PORC. LINEA 34.5  AB-CHANCE,110,140,,
109007,AISLADOR DE SUSPENSION POLIMERO P/34.5 KV PDI-25,148.65,196.25,,
109008,AISLADOR ESPIGA 56-3 34KV.,158.5,209.25,,
109009,AISLADOR ESPIGA 55-2 13.2KV.,29.65,39.15,,
109010,AISLADOR SUSPENSION PORC. 52-9 13KV   AB-CHANCE,82.6,110,,
109011,AISLADOR TIPO CAMPANA 13.2 KV. ANSI 55,30.8,41,,
109012,AISLADOR TIPO PORTAIP 13.2 KV.,154.33,203.75,,
109013,AISLADOR SOPORTE PORCELANA  P/ACOMETIDA  UL-85,3.33,7.85,,
109014,AISLADOR TIPO POSTE ANSI 57-1 GRIS,121.99,161,,
110001,37687     15W MINI-TRIPLE 6400K     WESTINGHOUSE (37678),21,0.06,,
110002,37690     13W MINI-ESPIRAL DL/CFL 6400K     WESTINGHOUSE,22,29.04,,
110003,37691     DOUBLE U 6400K   WESTINGHOUSE,31,40.95,,
110004,37697     15W MINI-TRIPLE 2700K     WESTINGHOUSE,20.65,28,,
110006,37351     23W SPIRAL TWIST 2700K   WESTINGHOUSE,38,0.06,,
110007,39575     23W SPIRAL TWIST 6400K     «WESTINGHOUSE»,24.5,32.5,,
110008,37664     20W  TRIPLE (U) DL/CFL 6400K   WESTINGHOUSE,35,46.2,,
110009,04478   FILAMENTO 500W CUARZO T3 - RSC 3050K WESTING.,9.84,13.25,,
110011,04476   FILAMENTO 300W CUARZO T3 - RSC 3050K WESTING.,9.95,13.5,,
110012,BOMBILLO COLOR 25W. 120V.  AZUL     WESTINGHOUSE,6.1,8,,
110013,BOMBILLO COLOR 25W. 120V.  AMARILLO    WESTINGHOUSE,6.1,8,,
110014,BOMBILLO COLOR 25W. 120V.  AMBAR     WESTINGHOUSE,6.1,8,,
110015,BOMBILLO COLOR 25W. 120V.  VERDE     WESTINGHOUSE,6.1,8,,
110016,BOMBILLO COLOR 25W. 120V.  ROJO     WESTINGHOUSE,6.1,8,,
110017,MINI GLOBO 11W. 64K     WESTINGHOUSE,31,41,,
110018,37690     13W MINI-ESPIRAL DL/CFL 2700K     WESTINGHOUSE,31,40.95,,
110019,REFLECTOR EXTERIOR 150W. 120V.   <WESTINGHOUSE>,18.6,24.55,,
110020,BOMBILLO DICROICO 50W. 12V. MR16QS/P  <WESTINGHOUSE>,12,15.85,,
110021,REFLECTOR EXTERIOR 75W. 120V.   <WESTINGHOUSE>,34.6,45.65,,
110022,REFLECTOR EXT. 100W. 120V. ROJO   <WESTINGHOUSE>,24,32.4,,
110023,REFLECTOR EXT. 100W. 120V. AMBAR   <WESTINGHOUSE>,24,32.4,,
110024,REFLECTOR EXT. 100W. 120V. AZUL   <WESTINGHOUSE>,24,32.4,,
110025,03231   BOMBILLO TORPEDO CLARO 25W. STD.    «Westinghouse»,4.27,5.65,,
110026,WESTINGHOUSE,3.05,4.25,,
110027,REFLECTOR EXT. 90W. 120V. CLARO   <WESTINGHOUSE>,25,33,,
110028,FILAMENTO CUARZO 1500W 240V - RSC 3050K WESTING.,38.75,51.15,,
110029,37638   23W. ESPIRAL TWIST 2700K    <WESTINGHOUSE>,23.95,31.65,,
110030,78603    VENTILADOR DE 6 ASPAS C/LUZ   <Westinghouse>,389,517.35,,
110031,78053  VENTILADOR 5 ASPAS 52 PLG.     <Westinghouse>,321.78,434.4,,
110032,78420     VENTILADOR DE 4 ASPAS/LUZ         <Westinghouse>,387.78,511.9,,
110033,78678    VENTILADOR DE 5 ASPAS L-K1  C/LUZ   <Westinghouse>,635,838.25,,
110034,78020-00   VENTILADOR CAFE ASPAS D/MADERA  <Westinghouse>,420.78,575,,
110035,78059  VENTILADOR 5 ASPAS/LUZ  52 PLG.     <Westinghouse>,387.78,523.5,,
110036,37699   MINI ESPIRAL 13W. 27K   «Westinhouse»,24,32.5,,
110037,37669    32W.   ESPIRAL TWIST 6400K   WESTINGHOUSE,32.8,42.9,,
110038,LAMPARA CIRCULAR DECOTWIST 20W. T5    «WESTINGHOUSE»,30,39.6,,
110039,39553   65W.   ESPIRAL TWIST 6400K     «WESTINGHOUSE»,86.85,114.65,,
110040,39551    45W.   ESPIRAL TWIST 45 WATTS    «WESTINGHOUSE»,68.56,91.75,,
110041,37671    65W.   ESPIRAL TWIST 6400K    « WESTINGHOUSE»,86.85,114.65,,
110042,78078  VENTILADOR 52PLG.  5 ASPAS C/LUZ    «WESTING»,818.88,1080.9,,
111001,ANTENA TIPO PARRILLA 5SE-512  -CDX-,29.3,0.06,,
111002,ANTENA TIPO PARRILLA 8SE-512  -CDX-,42.5,0.06,,
111003,ANTENA FM TIPO -S-,29.59,39.5,,
111005,ANTENA REEMPLAZO TV TIPO CONEJO,5.25,0,,
111006,ANTENA AEREA PARRILLA VHF 28 ELEM. UV-14AC  <MAGAÑA>,117.01,154.75,,
111007,ANTENA AEREA PARRILLA 30 ELEM. S-15C  <MAGAÑA>,143.14,190.71,,
111008,ANTENA MOD. S-803 TIPO COMBO   -MAGAÑA-,51.88,0.06,,
111011,ANTENA PARRILLA 12 ELEMENTOS S-12YE    MAGAÑA,123,163.6,,
111012,ANTENA GLOBAL 16 ELEMENTOS,90,118.8,,
111013,ANTENA MOD. S-503 TIPO COMBO   <MAGAÑA>,25,0.06,,
111014,ANTENA AEREA PARRILLA VHF 32 ELEM. UV-24A    <MAGAÑA>,147.65,194.9,,
111015,ANTENA AEREA PARRILLA VHF 28 ELEM. UV-15AC  <MAGAÑA>,95,125.4,,
111016,VHF-5035  ANTENA EXT. VHF 5 ELEMENTOS <COLOR MASTER>,27,36.45,,
111017,HS-950TG  ANTENA  C/ROTOR Y CONTROL REMOTO,75,105,,
111018,ANTENA DE RADIO FIBRA DE VIDRIO 8ft.,345.28,455.75,,
111019,ANTENA REEMPLAZO TV TIPO CONEJO C/PLUG F,7.28,9.95,,
111020,WA-850   ANTENA P/TV ROTOR C/REMOTO,150,199.5,,
111021,ANTENA MOD. A-S503 5 ELEMENTOS    «IML»,39,51.5,,
111022,ANTENA 10 ELEMENTOS MOD. UV-10,47.21,62.5,,
111023,ANTENA REEMPLAZO TV TIPO CONEJO C/COAXIAL    «FULGORE»,8.55,0,,
111024,FU0574   ANTENA REEMPLAZO C/BASE    «FULGORE»,8.54,11.25,,
111025,ANT-UHF 16   ANTENA AEREA P/TV 16 ELEMENTOS,128.8,170,,
111026,ANT-UHF 20   ANTENA AEREA P/TV 20 ELEMENTOS,85.12,112.45,,
111027,UVV-922   ANTENA PARA TV 13 ELEMENTOS    «N.A.»,121,159.75,,
111028,ANTENA  P/TV CON BASE Y PLUG F,9.24,12.25,,
111029,GIO-633  ANTENA PARRILLA UHF/VHF 16 ELEMENTOS  ««GIO»»,155,205,,
111030,FU0859   ANTENA AEREA P/TV. 4 ELEMENTOS    «FULGORE»,50.39,66.5,,
111031,48118   ANTENA TV TIPO CONEJO C/PLUG F    «VOLTECH»,8.27,11,,
120001,WD-0450  ASPIRADORA   4 GAL. C/IMPLEM.  - RIDGID-,871.25,1150,,
120002,WD-0945  ASPIRADORA   9 GAL. C/IMPLEM.  - RIDGID-,680,897.6,,
120003,WD-1450  ASPIRADORA 14 GAL. C/IMPLEM. - RIDGID -,1355.75,1790,,
120004,VAC 18 PLUS  ASPIRADORA DOMESTICA 18 LTS  ««LAVOR»»,841.5,1051.95,,
129001,CDW-128   ORGANIZADOR DE DISCOS <CASE LOGIC>,120,174,,
129002,CDW-32   ORGANIZADOR DE DISCOS <CASE LOGIC>,35,46.2,,
129003,SCW-24   ORGANIZADOR DE DISCOS <CASE LOGIC>,50,66.5,,
129004,SCW-48   ORGANIZADOR DE DISCOS <CASE LOGIC>,85,115,,
129005,CDW-64   ORGANIZADOR CLASSIC DE CDS    <CASE LOGIC>,85,112.25,,
129006,PVW-24  ORGANIZADOR   DE CDs    <CASE LOGIC>,28,37.25,,
129007,PVW-48  ORGANIZADOR  DE CDs    <CASE LOGIC>,44.8,59.6,,
129008,NCV-116   MALETIN P/COMPUTADORA    <CASE LOGIC>,105,138.6,,
129009,DLC-117   ESTUCHE PARA COMPUTADORA    <CASE LOGIC>,255,335,,
129010,KNC-3   MALETIN                                 <Case Logic>,230,303.6,,
129011,CDW-208   ORGANIZADOR DE DISCOS <CASE LOGIC>,185,244.25,,
129012,TW-48   PORTA CDS 48UN. AZUL METALICO     [CASE LOGIC],78.4,103.5,,
129013,TW-48   PORTA CDS 48UN. PLATEADO METALICO     [CASE LOGIC],60,79.8,,
129014,TW-24   PORTA CDS 24UN. PLATEADO METALICO     [CASE LOGIC],20,40,,
129015,TW-24   PORTA CDS 24UN. RUGGED NEGRO     [Case Logic],45,59.4,,
129016,ULA-110   MALETIN VERTICAL P/MINI LAPTOP GRIS    «CASE LOGIC»,90,118.95,,
129017,GTO2   ORGANIZADOR DE HERRAMIENTAS   <Case Logic>,90,118.8,,
129018,GTO9   ORGANIZADOR DE HERRAMIENTAS   <Case Logic>,90,118.8,,
129019,DLC-115   ESTUCHE PARA COMPUTADORA  <CASE LOGIC>,235,310,,
129020,MW-24   ESTUCHE PARA 24 CDs   PLATEADO      <Case Logic>,35,46.25,,
129021,MW-24   ESTUCHE PARA 26 CDs   AZUL      <Case Logic>,35,46.25,,
129022,KSW-128   ORGANIZADOR DE DISCOS <CASE LOGIC>,135,178.2,,
129023,CDE-24   ESTUCHE PARA 24 CDS   «CASE-LOGIC»,45,59.85,,
129024,CDE-48   ESTUCHE PARA 48 CDS   «CASE-LOGIC»,80,105.6,,
129025,RBNV-34   ESTUCHE P/VISOR DE 34 CDS   «CASE-LOGIC»,54.88,72.45,,
129026,RBNV-10   ESTUCHE 10 CDS P/VISOR   «CASE-LOGIC»,44.8,59.25,,
129027,MW-48    ORGANIZADOR PARA CDs AZUL METALICO   «Case Logic»,45,59.4,,
129028,NCD-34   ORGANIZADOR PARA 34 CDS   «CASE LOGIC»,40,52.8,,
129029,RBNW-100   ORGANIZADOR PARA 100 CDs   «Case Logic»,100,132,,
129030,QCW-32   ORGANIZADOR PARA 32 CDs ROJO   «Case Logic»,56,73.95,,
129031,QCW-32   ORGANIZADOR PARA 32 CDs CAFE   «Case Logic»,56.5,74.6,,
129032,QCW-64   ORGANIZADOR PARA 64 CDs CAFE   «Casse Logic»,50,70,,
129033,QCW-64   ORGANIZADOR PARA 64 CDs ROJO   «Casse Logic»,78,102.95,,
129034,RBNV-20   ESTUCHE P/VISOR 20 CDs   «Case Logic»,32,50,,
129035,AV-30   PORTA CDS P/VISOR 30cds   «Case Logic»,20,45,,
129036,RBKW-34   ORGANIZADOR PARA 34 CD´S    «CASE LOGIC»,55,72.6,,
129037,MW-48   ESTUCHE PARA 48 CDS PLATEADO    «CASE LOGIC»,45,59.4,,
129038,CDW-264   ORGANIZADOR DE DISCOS  «CASE LOGIC»,190,250.8,,
129039,AFK-20    PORTA CDS P/VISOR 20CDS.    «CASE-LOGIC»,32,45,,
129040,CDW-92   ORGANIZADOR DE DISCOS    «CASE-LOGIC»,120,158.45,,
129041,NCLE-4   ESTUCHE PARA COMPUTADORA    «CASE-LOGIC»,190,250.8,,
129042,CSW-144   ORGANIZADOR PARA DISCOS    «CASE-LOGIC»,115,151.8,,
129043,CSW-72   ORGANIZADOR PARA DISCOS    «CASE-LOGIC»,65,85.8,,
129044,RBNW-34   ORGANIZADOR PARA 34 CDS    «CASE LOGIC»,35,46.25,,
129045,CSW-32   ORGANIZADOR PARA CDS NEGRO    «CASE LOGIC»,50,66,,
129046,CSW-32   ORGANIZADOR PARA CDS VERDE    «CASE LOGIC»,50,66,,
129047,BCB-48   ORGANIZADOR PARA CDS    «CASE LOGIC»,50,66,,
129048,EVW-48   ORGANIZADOR PARA CDS    «CASE LOGIC»,90,118.8,,
129049,CSW-32   ORGANIZADOR PARA CDS AZUL    «CASE LOGIC»,50,66,,
129050,RBNW-224   ORGANIZADOR PARA 224 CD´S    «CASE LOGIC»,169.99,224.45,,
129051,NCVI-116   MALETIN PARA LAPTOP     «CASE LOGIC»,130,171.6,,
129052,"KTM-15   MALETIN PARA LAPTOP DE 15""    «CASE LOGIC»",240,316.8,,
129053,RBNW-48   ORGANIZADOR PARA 48 CD´S    «CASE LOGIC»,64.99,85.8,,
129054,NPL-2   MALETIN PARA LAPTOP 15 PLG.    «CASE LOGIC»,85,115,,
129055,NPE-3   MALETIN PARA LAPTOP 17 PLG.    «CASE LOGIC»,95,125.45,,
129056,BCB-24   ORGANIZADOR PARA CDS    «CASE LOGIC»,25,33,,
129057,TKM-15   MALETIN NEGRO/AZUL  P/LAPTOP  15 PLG.    «CASE LOGIC»,225,297,,
129058,DVS9   MALETIN PARA MINI LAPTOP 7/10PLG.    «CASE LOGIC»,125,165,,
129059,VNCI-215   MALETIN P/LAPTOP 15PLG. COLOR NEGRO    «CASSE LOGIC»,175,231,,
129060,VLS-110   FUNDA VERTICAL P/MINI LAPTOP    «CASSE LOGIC»,85,112.25,,
129061,MLA-110   MALETIN VERTICAL P/MINI LAPTOP    «CASSE LOGIC»,235,310.25,,
129062,XNTM-4   MALETIN VERTICAL P/MINI LAPTOP    «CASSE LOGIC»,190,250.8,,
129063,VLS-114   FUNDA PARA LAPTOP 15PLG.    «CASSE LOGIC»,80,105.6,,
129064,TNC-15   MALETIN P/LAPTOP 15PLG.     «CASSE LOGIC»,375,495,,
129065,XNS-15   FUNDA PARA LAPTOP 15PLG.    «CASSE LOGIC»,115,151.8,,
129066,SNB-15   MOCHILA PARA LAPTOP GRIS 15PLG.    «CASSE LOGIC»,275,363,,
129067,LNEO-10   ATTACHE P/MINI LAPTOP 7 A 10PLG.     «CASSE LOGIC»,110,145.2,,
129068,VNA-210   ATTACHE P/MINI LAPTOP 7 A 10PLG. NEGRO    «CASSE LOGIC»,105,145, ,
129069,PLS-9  FUNDA NEGRA PARA MINI-LAPTOP DE 7-12,125,165,,
129070,SNA-15   ATACHE DE NEO-PRENO PARA LAPTOP DE 15.4,195,257.4,,
129071,EKW-208  ESTUCHE PARA 208 CDS NEGRO       «KOSKIN»,100,135,,
129072,ENW-104  ESTUCHE PARA 104 CDS NYLON NEGRO    «KOSCKIN»,60,80,,
129073,PLS-210   FUNDA PARA MINI LAPTOP AZUL     «CASE LOGIC»,115,155,,
129074,ENS-10   FUNDA PARA LAPTOP COLORES       «CASE LOGIC»,65,85.8,,
129075,VNCI-116   MALETIN SLIM PARA LAPTOP,150,198,,
129076,ULA-110   MALETIN VERTICAL P/MINI LAPTOP PURPURA    «CASE LOGIC»,90,118.95,,
129077,BKSW-208   ESTUCHE PARA 208 CD/DVD NEGRO  «KOSKIN»,85,115,,
129078,PLS-210   FUNDA PARA MINI LAPTOP NEGRA     «CASE LOGIC»,115,155,,
129079,ENST-110   FUNDA P/MINI-NOTEBOOCK BROWN     «CASE LOGIC»,125,168.75,,
129080,BCW-128   ORGANIZADOR DE DISCOS    <CASSE LOGIC>,50,75,,
129081,ENCF-116   BRIEFCASE PARA LAPTOP    «CASE LOGIC»,210,277.25,,
129082,ULA-116   MALETIN T/MENSAJERO P/NETBOOK GRIS    «CASE LOGIC»,180,237.6,,
129083,VNA-214   ATTACHE P/LAPTOP 14 PLG. NEGRO    «CASSE LOGIC»,155,205,,
130001,106C DESARMADOR PLANO 7/32 X6   CHANNEL LOCK,41.0735,54.2,,
130002,107CH  DESARMADOR PLANO 5/16 X 7   CHANNEL LOCK,39.507,52.15,,
130003,108C  DESARMADOR PLANO 3/8 X 8   CHANNEL LOCK,42.796,56.5,,
130004,110H  DESARMADOR PLANO 3/8 X 10   CHANNEL LOCK,41.86,55.25,,
130005,3248   ALICATE ELECTRICISTA 8 1/2  CHANNEL LOCK,193.1605,255,,
130006,3181  ALICATE PUNTA LARGA DE 8 3/4   CHANNEL LOCK,321.4055,424.25,,
130007,337W  ALICATE CORTE DIAGONAL C/PELACABLE  CHANNEL LOCK,129.05,170.35,,
130008,3381  PINZA CORTE DIAGONAL DE 8   CHANNEL LOCK,303.381,400,,
130009,369  ALICATE ELECTRICISTA 9   CHANNEL LOCK,156.43,210,,
130010,414  PINZA DE EXTENSION MORDAZA DENTADA  CHANNEL LOCK,190.021,250.85,,
130011,ADP12  DESARMADOR PHILLIPS DE BOLSILLO  CHANNEL LOCK,14.51,19.15,,
130012,MX41  DESARMADOR 4 EN 1 PUNTAS PHILLIPS  CHANNEL LOCK,44.837,59.2,,
130013,ND12  DESARMADOR DE CAJA DE 1/2  CHANNEL LOCK,53.6965,70.85,,
130014,TX10  DESARMADOR PARA TORNILLO TORX   CHANNEL LOCK,21.8335,28.85,,
130015,TX6  DESARMADOR PARA TORNILLO TORX   CHANNEL LOCK,19.474,25.7,,
130016,TX7  DESARMADOR PARA TORNILLO TORX   CHANNEL LOCK,19.474,25.7,,
130017,TX8  DESARMADOR PARA TORNILLO TORX   CHANNEL LOCK,19.474,25.7,,
130018,TX9   DESARMADOR PARA TORNILLO TORX   CHANNEL LOCK,21.8335,28.85,,
130019,317  ALICATE PUNTA LARGA 7 1/2  CHANNEL LOCK,155.9935,205.9,,
130020,5410  ALICATE MECANICO 10 PUNTA FINA  CHANNEL LOCK,122.291,161.45,,
130021,55CH  DESARMADOR DE CASTIGADERA 5/32  CHANNEL LOCK,22.269,29.4,,
130022,75CH  DESARMADOR CASTIGADERA C/CUSHI.  CHANNEL LOCK,26.8125,35.4,,
130023,85  HERRAMIENTA P/CERCADOS MULTIPLE  CHANNEL LOCK,186.108,245.7,,
130024,911  CIZALLA PARA CORTE DE CABLE   CHANNEL LOCK,175.708,231.94,,
130025,958  ALICATE CORTA Y PELA ALAMBRES   CHANNEL LOCK,97.9875,129.35,,
130026,AD52  DESARMADOR PLANO DE BOLSILLO   CHANNEL LOCK,13.88,18.35,,
130027,GL10  PINZA DE EXTENSION MORDAZA ESPECIAL CHANNEL LOCK,76.037,100,,
130028,ND316  DESARMADOR DE CAJA 3/16   CHANNEL LOCK,42.2305,55.75,,
130029,ND38  DESARMADOR DE CAJA 3/8   CHANNEL LOCK,44.369,58.55,,
130030,ND516  DESARMADOR DE CAJA 5/16  CHANNEL LOCK,43.186,57,,
130031,369CR  ALICATE ELECTRICISTA 9   CHANNEL LOCK,224.354,296.15,,
130032,P25CH  DESARMADOR 7/32 X 5 CUSHION  CHANNEL LOCK,31.0505,41,,
130033,P36C  DESARMADOR PHILLIPS 5/16 X 6   CHANNEL LOCK,42.796,56.5,,
130034,908  ALICATE CORTA Y PELA ALAMBRES  CHANNEL LOCK,141.8885,187.3,,
130035,349  PINZA DE ELECTRICISTA PREMIUM  CHANNEL LOCK,202.01,275,,
130036,548   ALICATE AJUSTABLE P/MECANICO   CHANNEL LOCK,115.8625,152.95,,
130037,728  ALICATE LARGO ALCANCE 7 1/2   CHANNEL LOCK,127.84,168.75,,
130038,ND716  DESARMDOR DE CAJA DE 7/16   CHANNEL LOCK,53.6965,70.9,,
130039,907  PINZA P/ANILLOS DE RETENCION  CHANNEL LOCK,208.6825,275.45,,
130041,S7120502     NAVAJA MULTIHERRAMIENTA 16 EN 1,77.8,105,,
130042,S7120503     MINI-MULTIHERRAMIENTA 14 EN 1,64.74,87.4,,
130043,110407    DEST. AUTOMATICO C.6 P/INTER.  <SURTEK>,38.97,52.6,,
130044,3218   ALICATE PUNTAS LARGAS 8 3/8  CHANNEL LOCK,139.5,184.15,,
130045,3238  ALICATE CORTA ALAMBRE DE 8  CHANNEL LOCK,120,158.4,,
135001,710205   SWITCH SENC. 10 AMP. 250V. BLANCO          «PRESTA»,12.14,16,,
135002,710215   SWITCH SENC. 10 AMP. 250V. MARFIL          «PRESTA»,8.47,11.25,,
135003,710206  SWITCH 2BLE. 10 AMP. 250V. BLANCO          «PRESTA»,18.46,24.45,,
135004,710216  SWITCH 2BLE. 10 AMP. 250V. MARFIL          «PRESTA»,12.96,17.1,,
135005,710207  SWITCH 3PLE. 10 AMP. 250V. BLANCO          «PRESTA»,24.01,31.7,,
135006,710217  SWITCH 3PLE. 10 AMP. 250V. MARFIL          «PRESTA»,0,0,,
135007,710208  PULSADOR C/SIMBOLO TIMBRE BLANCO     «PRESTA»,9.07,11.95,,
135008,710218  PULSADOR C/SIMBOLO TIMBRE MARFIL     «PRESTA»,9.07,11.95,,
135009,710209   SWITCH SENC. 3WAY    BLANCO                         «PRESTA»,10.14,13.4,,
135010,710219   SWITCH SENC. 3WAY    MARFIL                         «PRESTA»,10.14,13.4,,
135011,710144   TOMAC. 2BLE. POLARIZADO C/TIERRA 15A. BLANCO     «PRESTA»,14.04,18.55,,
135012,710190   TOMAC. 2BLE. POLARIZADO C/TIERRA 15A. MARFIL     «PRESTA»,12.29,16.25,,
135013,710210   TOMAC. 2BLE. POLARIZADO S/TIERRA   BLANCO        «PRESTA»,0,0,,
135014,710220   TOMAC. 2BLE. POLARIZADO S/TIERRA   MARFIL       «PRESTA»,0,0,,
135015,710211   SWITCH SENC. + TOMAC. POL. C/TIERRA   BLANCO       «PRESTA»,18.9,24.95,,
135016,710221   SWITCH SENC. + TOMAC. POL. C/TIERRA   MARFIL       «PRESTA»,14.53,19.25,,
135017,710191   PLACA C/SOPORTE 1 MOD. 2 X 4  MARFIL                  «PRESTA»,3.61,4.75,,
135018,710176   TIMBRE CHICHARRA I MOD. MARFIL                  «PRESTA»,22.57,29.8,,
135019,710130   TIMBRE CHICHARRA I MOD. BLANCO                  «PRESTA»,22.57,29.8,,
135020,700523   TOMAC. POLARIZADO C/TIERRA 1MOD.     GRAFITO,8.34,11,,
135021,700451   SWITCH UNIPOLAR 16A. 250V.   GRAFITO,7.67,10.15,,
135022,700453   SWITCH 3W. UNIPOLAR 16A. 250V.   GRAFITO,6.24,8.25,,
135023,700495   TOMAC. TV UHF CABLE                    GRAFITO,16.85,22.25,,
135024,700441   TAPON CIEGO                     GRAFITO,2.71,3.5,,
135025,700434   PULSADOR DE TIMBRE 16A. 250V.          GRAFITO,5.66,7.45,,
135026,700527   TIMBRE CHICHARA 127-220V               GRAFITO,26.76,35.3,,
135027,700729   TOMAC. TELEFONICO RJ11                GRAFITO,10.47,13.8,,
135028,703104   PLACA 3M MARFIL POLIMERO,6.71,8.9,,
135029,703114   PLACA 3M BLANCO POLIMERO,6.82,9,,
135030,703649   PLACA 3M   ANODIZADA,12.6,16.65,,
135031,703660   PLACA 3M   GRAFITO,8.07,10.65,,
135032,703655   PLACA 3M   GRIS METAL,16,21.15,,
135033,703668   PLACA 3M   ROJO TERRACOTA,17.91,23.65,,
135034,703671   PLACA 3M   VERDE GIOTTO,14.57,19.25,,
135035,710145   PLACA C/SOPORTE 1MOD. 2X4     BLANCA     «PRESTA»,4.26,5.65,,
135036,700475   TOMA. RJ45 P/RED    GRAFITO,47.57,62.8,,
135037,710103   SWITCH SENCILLO 1 MOD. BLANCO    «PRESTA»,5,6.6,,
135038,710152   PLACA C/SOPORTE CIEGA 2X4     BLANCA    «PRESTA»,5.65,7.45,,
